id,task1,task2,task3,task4,task5
ANS00579,1.0,2,82991.0367134831,0,1.0
ANS00580,0.0,3,1997.7855834340469,2,1.0
ANS00581,0.0,2,3000.3453296291427,0,1.0
ANS00582,0.0,2,2269.7094078886457,3,1.0
ANS00583,1.0,3,0.0,0,1.0
ANS00584,1.0,0,0.0,2,1.0
ANS00585,0.0,0,0.0,4,1.0
ANS00586,1.0,0,2243.3886139841497,2,1.0
ANS00587,0.0,3,1842.6562616019228,3,1.0
ANS00588,0.0,0,2637.350482173687,3,1.0
ANS00589,0.0,0,0.0,3,1.0
ANS00590,1.0,0,1898.2654199717426,2,1.0
ANS00591,0.0,2,4447.659972664209,0,1.0
ANS00592,1.0,0,0.0,2,1.0
ANS00593,1.0,2,0.0,2,1.0
ANS00594,0.0,1,0.0,3,1.0
ANS00595,0.0,0,0.0,1,1.0
ANS00596,1.0,1,0.0,3,1.0
ANS00597,0.0,1,0.0,2,1.0
ANS00598,0.0,3,99306.43519041533,2,1.0
ANS00599,1.0,0,1999.4389340061953,0,1.0
ANS00600,0.0,0,0.0,3,1.0
ANS00601,0.0,0,493.0928737760938,0,1.0
ANS00602,0.0,0,0.0,0,1.0
ANS00603,1.0,0,0.0,3,1.0
ANS00604,0.0,0,0.0,0,1.0
ANS00605,0.0,1,0.0,3,1.0
ANS00606,1.0,1,103413.96650717659,2,1.0
ANS00607,1.0,1,3559.812085523552,3,1.0
ANS00608,0.0,0,0.0,0,1.0
ANS00609,1.0,0,2622.2467945987737,4,1.0
ANS00610,0.0,0,3345.8603264092253,0,1.0
ANS00611,1.0,1,124608.09286666951,2,1.0
ANS00612,1.0,2,0.0,0,1.0
ANS00613,0.0,2,79623.72634369551,2,1.0
ANS00614,1.0,1,0.0,2,1.0
ANS00615,1.0,0,0.0,2,1.0
ANS00616,1.0,1,0.0,3,1.0
ANS00617,0.0,0,0.0,2,1.0
ANS00618,1.0,0,0.0,0,1.0
ANS00619,0.0,2,0.0,0,1.0
ANS00620,1.0,0,0.0,0,1.0
ANS00621,0.0,2,0.0,3,1.0
ANS00622,0.0,3,0.0,0,1.0
ANS00623,0.0,1,66859.20271450804,0,1.0
ANS00624,1.0,1,0.0,4,1.0
ANS00625,1.0,0,1880.794957970532,2,1.0
ANS00626,1.0,1,2687.677751538186,3,1.0
ANS00627,0.0,2,0.0,0,1.0
ANS00628,1.0,0,0.0,3,1.0
ANS00629,0.0,0,0.0,0,1.0
ANS00630,0.0,0,0.0,2,1.0
ANS00631,0.0,1,0.0,0,1.0
ANS00632,0.0,0,0.0,2,1.0
ANS00633,0.0,1,0.0,2,1.0
ANS00634,0.0,1,378.9159292086358,3,1.0
ANS00635,0.0,2,2524.280435197221,3,1.0
ANS00636,0.0,0,0.0,4,1.0
ANS00637,1.0,2,64994.30728440282,1,1.0
ANS00638,0.0,1,69253.67698597703,2,1.0
ANS00639,1.0,0,0.0,0,1.0
ANS00640,0.0,0,56534.07170554414,3,1.0
ANS00641,1.0,3,2136.41755662253,2,1.0
ANS00642,1.0,2,0.0,4,1.0
ANS00643,0.0,3,0.0,2,1.0
ANS00644,0.0,0,162941.86544445468,3,1.0
ANS00645,0.0,2,0.0,0,1.0
ANS00646,1.0,2,0.0,0,1.0
ANS00647,0.0,0,0.0,2,1.0
ANS00648,1.0,3,0.0,2,1.0
ANS00649,1.0,3,4815.0190836076645,4,1.0
ANS00650,1.0,3,0.0,3,1.0
ANS00651,0.0,0,0.0,3,1.0
ANS00652,0.0,0,0.0,0,1.0
ANS00653,1.0,0,3141.067012441778,3,1.0
ANS00654,0.0,1,30955.100147138357,3,1.0
ANS00655,0.0,0,46249.96009453555,2,1.0
ANS00656,0.0,0,0.0,0,1.0
ANS00657,0.0,0,0.0,0,1.0
ANS00658,0.0,1,0.0,3,1.0
ANS00659,1.0,1,0.0,3,1.0
ANS00660,0.0,2,41757.52612188384,2,1.0
ANS00661,0.0,3,0.0,2,1.0
ANS00662,0.0,1,4514.020234734282,4,1.0
ANS00663,1.0,0,90245.51448836322,2,1.0
ANS00664,1.0,2,0.0,0,1.0
ANS00665,0.0,1,0.0,4,1.0
ANS00666,0.0,3,3333.699317098826,0,1.0
ANS00667,1.0,0,2617.919884360246,0,1.0
ANS00668,0.0,0,0.0,3,1.0
ANS00669,0.0,0,0.0,2,1.0
ANS00670,0.0,0,0.0,0,1.0
ANS00671,1.0,2,0.0,0,1.0
ANS00672,0.0,1,0.0,0,1.0
ANS00673,0.0,2,170322.68458090065,2,1.0
ANS00674,0.0,1,28471.821626326524,0,1.0
ANS00675,1.0,3,2509.2506171292885,1,1.0
ANS00676,1.0,1,0.0,2,1.0
ANS00677,1.0,3,3061.626266257024,4,1.0
ANS00678,1.0,1,0.0,2,1.0
ANS00679,0.0,2,0.0,3,1.0
ANS00680,1.0,3,0.0,2,1.0
ANS00681,1.0,0,1921.2353083243888,0,1.0
ANS00682,0.0,1,81155.08871670069,2,1.0
ANS00683,1.0,0,0.0,3,1.0
ANS00684,0.0,0,0.0,2,1.0
ANS00685,1.0,0,0.0,0,1.0
ANS00686,1.0,2,1400.8896866926261,0,1.0
ANS00687,1.0,2,0.0,2,1.0
ANS00688,0.0,0,2066.2274346374265,0,1.0
ANS00689,0.0,2,702.8657880966804,3,1.0
ANS00690,0.0,2,32681.752641202358,0,1.0
ANS00691,1.0,0,0.0,1,1.0
ANS00692,0.0,1,1392.2676053309056,2,1.0
ANS00693,0.0,2,41332.86615134138,3,1.0
ANS00694,0.0,1,0.0,4,1.0
ANS00695,0.0,3,0.0,0,1.0
ANS00696,1.0,1,0.0,2,1.0
ANS00697,0.0,0,0.0,2,1.0
ANS00698,0.0,0,53535.18298978893,3,1.0
ANS00699,0.0,3,0.0,3,1.0
ANS00700,1.0,1,0.0,0,1.0
ANS00701,1.0,0,0.0,0,1.0
ANS00702,0.0,0,0.0,4,1.0
ANS00703,1.0,2,1903.9395648922375,3,1.0
ANS00704,0.0,0,0.0,2,1.0
ANS00705,1.0,2,0.0,4,1.0
ANS00706,1.0,1,0.0,2,1.0
ANS00707,0.0,1,3686.1437423178604,2,1.0
ANS00708,0.0,2,1926.5386864464176,3,1.0
ANS00709,1.0,0,2179.597253660996,3,1.0
ANS00710,0.0,2,1721.142549448769,2,1.0
ANS00711,1.0,1,0.0,0,1.0
ANS00712,1.0,0,2848.3628124166917,2,1.0
ANS00713,0.0,3,0.0,3,1.0
ANS00714,1.0,0,0.0,2,1.0
ANS00715,1.0,1,0.0,2,1.0
ANS00716,0.0,0,1888.4871217839172,2,1.0
ANS00717,0.0,1,0.0,0,1.0
ANS00718,0.0,0,0.0,0,1.0
ANS00719,1.0,0,237.1943254367718,3,1.0
ANS00720,0.0,2,556.0155807335364,2,1.0
ANS00721,0.0,2,0.0,4,1.0
ANS00722,1.0,1,0.0,0,1.0
ANS00723,1.0,3,13885.791673512575,1,1.0
ANS00724,0.0,3,2737.539988074484,0,1.0
ANS00725,0.0,0,0.0,0,1.0
ANS00726,0.0,1,58030.675975252656,2,1.0
ANS00727,1.0,0,0.0,0,1.0
ANS00728,0.0,1,2048.3041689175343,2,1.0
ANS00729,1.0,0,56432.63889338123,2,1.0
ANS00730,0.0,0,117237.05260560453,2,1.0
ANS00731,1.0,3,0.0,3,1.0
ANS00732,0.0,2,1099.0006645550634,4,1.0
ANS00733,0.0,1,0.0,3,1.0
ANS00734,0.0,2,1772.2112159868675,0,1.0
ANS00735,1.0,3,2021.9137409466477,0,1.0
ANS00736,1.0,2,2125.7842800245103,0,1.0
ANS00737,1.0,1,0.0,2,1.0
ANS00738,0.0,0,1598.5195348097861,3,1.0
ANS00739,0.0,0,2907.526511116117,3,1.0
ANS00740,0.0,0,0.0,2,1.0
ANS00741,0.0,2,0.0,3,1.0
ANS00742,1.0,0,0.0,3,1.0
ANS00743,0.0,0,6105.352395663871,3,1.0
ANS00744,0.0,0,2687.0573053912203,3,1.0
ANS00745,1.0,0,0.0,2,1.0
ANS00746,0.0,1,1985.2413955495026,3,1.0
ANS00747,0.0,0,0.0,2,1.0
ANS00748,1.0,0,64143.97673642662,4,1.0
ANS00749,0.0,0,0.0,0,1.0
ANS00750,0.0,1,2399.7831184140477,2,1.0
ANS00751,0.0,0,3617.5531276839524,0,1.0
ANS00752,1.0,2,2827.785506475313,3,1.0
ANS00753,0.0,3,821.0627971680262,0,1.0
ANS00754,1.0,1,30459.072906381847,0,1.0
ANS00755,1.0,3,0.0,3,1.0
ANS00756,1.0,3,0.0,2,1.0
ANS00757,0.0,3,0.0,2,1.0
ANS00758,0.0,0,0.0,3,1.0
ANS00759,0.0,1,0.0,3,1.0
ANS00760,0.0,2,0.0,3,1.0
ANS00761,1.0,1,0.0,3,1.0
ANS00762,1.0,2,28045.419313211773,3,1.0
ANS00763,1.0,2,63826.23632271016,3,1.0
ANS00764,0.0,2,2991.197058885502,3,1.0
ANS00765,0.0,1,9047.941431097652,3,1.0
ANS00766,1.0,2,139013.00729509938,1,1.0
ANS00767,0.0,2,2185.7573347163348,1,1.0
ANS00768,0.0,3,0.0,2,1.0
ANS00769,1.0,0,0.0,0,1.0
ANS00770,0.0,2,0.0,1,1.0
ANS00771,0.0,3,0.0,3,1.0
ANS00772,0.0,2,3795.955359825687,0,1.0
ANS00773,0.0,1,8341.590247106862,1,1.0
ANS00774,0.0,1,5068.822937905507,3,1.0
ANS00775,0.0,0,7985.2339841528255,0,1.0
ANS00776,1.0,0,2984.239567861188,3,1.0
ANS00777,0.0,2,0.0,0,1.0
ANS00778,1.0,2,34007.74246660756,0,1.0
ANS00779,0.0,3,0.0,0,1.0
ANS00780,0.0,0,0.0,4,1.0
ANS00781,1.0,1,0.0,0,1.0
ANS00782,1.0,3,2364.136289885143,3,1.0
ANS00783,1.0,0,0.0,0,1.0
ANS00784,0.0,3,0.0,2,1.0
ANS00785,0.0,3,0.0,0,1.0
ANS00786,0.0,1,0.0,2,1.0
ANS00787,0.0,3,0.0,0,1.0
ANS00788,1.0,0,0.0,4,1.0
ANS00789,1.0,3,0.0,3,1.0
ANS00790,1.0,0,87941.08451956091,0,1.0
ANS00791,1.0,0,5510.108307248782,1,1.0
ANS00792,0.0,2,2605.700267225359,2,1.0
ANS00793,1.0,2,0.0,0,1.0
ANS00794,0.0,1,0.0,3,1.0
ANS00795,0.0,1,74280.07278610382,3,1.0
ANS00796,0.0,0,972.7968390554969,0,1.0
ANS00797,1.0,0,85993.17132675073,2,1.0
ANS00798,0.0,1,0.0,2,1.0
ANS00799,1.0,1,1735.7605052572856,2,1.0
ANS00800,0.0,3,0.0,3,1.0
ANS00801,0.0,2,0.0,0,1.0
ANS00802,0.0,0,0.0,3,1.0
ANS00803,1.0,1,0.0,3,1.0
ANS00804,1.0,0,97787.8903201687,3,1.0
ANS00805,1.0,0,0.0,2,1.0
ANS00806,0.0,0,0.0,4,1.0
ANS00807,1.0,3,0.0,0,1.0
ANS00808,0.0,2,0.0,2,1.0
ANS00809,1.0,1,19595.069652571623,4,1.0
ANS00810,1.0,0,0.0,3,1.0
ANS00811,0.0,1,0.0,3,1.0
ANS00812,0.0,2,1708.2092989052003,2,1.0
ANS00813,1.0,1,0.0,0,1.0
ANS00814,0.0,0,0.0,3,1.0
ANS00815,0.0,2,0.0,4,1.0
ANS00816,0.0,3,0.0,2,1.0
ANS00817,1.0,0,3586.4600981848184,3,1.0
ANS00818,0.0,0,0.0,2,1.0
ANS00819,0.0,2,0.0,2,1.0
ANS00820,1.0,2,1130.059423158784,3,1.0
ANS00821,0.0,0,0.0,3,1.0
ANS00822,1.0,3,0.0,3,1.0
ANS00823,0.0,3,44163.636321827435,2,1.0
ANS00824,0.0,3,3670.553721225041,1,1.0
ANS00825,1.0,1,0.0,2,1.0
ANS00826,1.0,1,2990.030171646875,2,1.0
ANS00827,0.0,1,0.0,3,1.0
ANS00828,1.0,0,72661.42455874234,0,1.0
ANS00829,0.0,1,0.0,3,1.0
ANS00830,0.0,1,2970.7797480711924,3,1.0
ANS00831,1.0,2,2522.4279319384395,3,1.0
ANS00832,1.0,0,884.7820171635046,2,1.0
ANS00833,0.0,2,0.0,0,1.0
ANS00834,1.0,2,0.0,2,1.0
ANS00835,1.0,0,0.0,4,1.0
ANS00836,0.0,1,63277.06583989118,3,1.0
ANS00837,1.0,3,2551.9760829422826,0,1.0
ANS00838,1.0,0,4775.868336515555,0,1.0
ANS00839,1.0,3,0.0,0,1.0
ANS00840,0.0,3,0.0,3,1.0
ANS00841,0.0,1,2263.4780358205735,3,1.0
ANS00842,1.0,3,1468.81593265944,0,1.0
ANS00843,0.0,1,1786.1084579755377,3,1.0
ANS00844,1.0,1,0.0,0,1.0
ANS00845,0.0,0,70161.77302978294,0,1.0
ANS00846,0.0,1,1795.808404589296,1,1.0
ANS00847,0.0,3,0.0,0,1.0
ANS00848,1.0,3,0.0,0,1.0
ANS00849,0.0,1,0.0,0,1.0
ANS00850,1.0,0,0.0,2,1.0
ANS00851,0.0,0,0.0,2,1.0
ANS00852,0.0,0,0.0,0,1.0
ANS00853,0.0,0,2867.1662447563267,1,1.0
ANS00854,1.0,3,2224.948051196313,3,1.0
ANS00855,1.0,1,0.0,0,1.0
ANS00856,0.0,2,0.0,3,1.0
ANS00857,1.0,2,0.0,0,1.0
ANS00858,1.0,0,0.0,3,1.0
ANS00859,0.0,3,0.0,4,1.0
ANS00860,0.0,1,0.0,2,1.0
ANS00861,0.0,1,0.0,1,1.0
ANS00862,0.0,3,3912.936064980675,0,1.0
ANS00863,0.0,2,101837.07937152026,2,1.0
ANS00864,0.0,1,115594.59471885202,3,1.0
ANS00865,1.0,0,101445.95174301494,2,1.0
ANS00866,1.0,1,64921.70220319367,0,1.0
ANS00867,1.0,2,0.0,2,1.0
ANS00868,0.0,2,0.0,3,1.0
ANS00869,1.0,3,0.0,3,1.0
ANS00870,0.0,1,3358.504586551157,3,1.0
ANS00871,1.0,0,0.0,0,1.0
ANS00872,0.0,3,1471.4746045394375,2,1.0
ANS00873,0.0,0,0.0,3,1.0
ANS00874,1.0,2,0.0,3,1.0
ANS00875,0.0,0,680.6924283666373,2,1.0
ANS00876,1.0,0,0.0,0,1.0
ANS00877,0.0,0,0.0,3,1.0
ANS00878,0.0,1,0.0,2,1.0
ANS00879,0.0,1,0.0,3,1.0
ANS00880,0.0,1,0.0,0,1.0
ANS00881,0.0,0,44044.727179062014,0,1.0
ANS00882,1.0,1,0.0,1,1.0
ANS00883,1.0,3,0.0,0,1.0
ANS00884,1.0,2,0.0,3,1.0
ANS00885,1.0,0,2418.71653452321,3,1.0
ANS00886,0.0,0,1851.8103716591697,2,1.0
ANS00887,1.0,1,1232.8817813636854,2,1.0
ANS00888,1.0,2,0.0,1,1.0
ANS00889,0.0,3,0.0,0,1.0
ANS00890,1.0,2,428.7461784550361,1,1.0
ANS00891,1.0,0,0.0,3,1.0
ANS00892,0.0,0,0.0,3,1.0
ANS00893,0.0,0,0.0,3,1.0
ANS00894,0.0,3,0.0,0,1.0
ANS00895,1.0,0,3236.947781475598,2,1.0
ANS00896,1.0,2,1413.0380422085211,0,1.0
ANS00897,0.0,3,16392.894048112317,3,1.0
ANS00898,1.0,0,1663.228811494086,2,1.0
ANS00899,0.0,2,0.0,0,1.0
ANS00900,0.0,1,0.0,3,1.0
ANS00901,1.0,1,0.0,0,1.0
ANS00902,0.0,3,0.0,0,1.0
ANS00903,1.0,2,0.0,0,1.0
ANS00904,0.0,3,0.0,0,1.0
ANS00905,0.0,3,0.0,2,1.0
ANS00906,1.0,1,1778.5632179141815,4,1.0
ANS00907,1.0,2,161052.73886695012,4,1.0
ANS00908,0.0,0,0.0,3,1.0
ANS00909,1.0,3,487.35444775602093,3,1.0
ANS00910,1.0,3,2910.01288643986,2,1.0
ANS00911,1.0,1,2436.9156146207147,0,1.0
ANS00912,1.0,1,0.0,4,1.0
ANS00913,1.0,1,4799.341484819217,2,1.0
ANS00914,1.0,2,0.0,2,1.0
ANS00915,0.0,2,0.0,0,1.0
ANS00916,0.0,0,73234.81509034922,2,1.0
ANS00917,0.0,0,0.0,3,1.0
ANS00918,1.0,3,3426.627610021524,0,1.0
ANS00919,1.0,2,0.0,2,1.0
ANS00920,0.0,0,7323.192427603653,2,1.0
ANS00921,0.0,1,2676.1958365528526,3,1.0
ANS00922,0.0,1,1667.4177552251372,2,1.0
ANS00923,0.0,3,0.0,0,1.0
ANS00924,0.0,2,2164.3523657172564,0,1.0
ANS00925,1.0,0,0.0,4,1.0
ANS00926,1.0,0,43002.70843390447,2,1.0
ANS00927,1.0,3,50844.54828173925,0,1.0
ANS00928,1.0,0,0.0,1,1.0
ANS00929,0.0,1,16011.511123313581,3,1.0
ANS00930,0.0,0,1771.1081386685496,0,1.0
ANS00931,1.0,0,0.0,3,1.0
ANS00932,1.0,1,0.0,2,1.0
ANS00933,1.0,0,0.0,3,1.0
ANS00934,0.0,2,60816.428249586694,0,1.0
ANS00935,1.0,1,129850.65823077444,0,1.0
ANS00936,0.0,0,6532.988766520255,3,1.0
ANS00937,1.0,0,0.0,2,1.0
ANS00938,0.0,0,3723.4567347620905,2,1.0
ANS00939,1.0,0,1169.404254238736,3,1.0
ANS00940,1.0,1,1619.6005086872483,0,1.0
ANS00941,1.0,2,13624.172788113834,0,1.0
ANS00942,0.0,0,18369.168535455643,2,1.0
ANS00943,0.0,1,0.0,2,1.0
ANS00944,1.0,0,79.70137821487799,2,1.0
ANS00945,0.0,3,0.0,3,1.0
ANS00946,1.0,3,0.0,3,1.0
ANS00947,1.0,0,0.0,3,1.0
ANS00948,0.0,1,947.4095237244741,2,1.0
ANS00949,1.0,0,0.0,0,1.0
ANS00950,1.0,0,4518.392797386678,2,1.0
ANS00951,0.0,2,5525.850854029564,4,1.0
ANS00952,1.0,2,0.0,4,1.0
ANS00953,1.0,3,0.0,3,1.0
ANS00954,0.0,3,3645.836409272735,1,1.0
ANS00955,1.0,1,0.0,2,1.0
ANS00956,0.0,3,1232.2976775035736,0,1.0
ANS00957,0.0,0,0.0,2,1.0
ANS00958,1.0,0,66.32411090650275,0,1.0
ANS00959,1.0,0,0.0,3,1.0
ANS00960,1.0,1,100007.45636294878,0,1.0
ANS00961,0.0,0,0.0,3,1.0
ANS00962,1.0,2,0.0,3,1.0
ANS00963,0.0,0,63095.020927529804,3,1.0
ANS00964,0.0,0,0.0,0,1.0
ANS00965,1.0,3,86685.98302412235,1,1.0
ANS00966,0.0,3,0.0,3,1.0
ANS00967,0.0,2,2585.9155325390466,1,1.0
ANS00968,1.0,0,3287.1728041147267,0,1.0
ANS00969,0.0,3,1639.9159836399065,0,1.0
ANS00970,0.0,2,2601.588035496906,3,1.0
ANS00971,1.0,1,975.4006320444668,0,1.0
ANS00972,0.0,0,0.0,3,1.0
ANS00973,0.0,3,4809.76765551034,4,1.0
ANS00974,1.0,0,2128.4165602722205,2,1.0
ANS00975,1.0,0,2268.7286404459874,0,1.0
ANS00976,0.0,1,705.3790940787188,2,1.0
ANS00977,0.0,3,0.0,3,1.0
ANS00978,1.0,0,2138.9711579038685,0,1.0
ANS00979,1.0,0,0.0,1,1.0
ANS00980,1.0,0,0.0,2,1.0
ANS00981,1.0,0,4652.475880195894,0,1.0
ANS00982,1.0,0,0.0,0,1.0
ANS00983,0.0,0,75179.61782638203,0,1.0
ANS00984,1.0,1,35810.00586188476,3,1.0
ANS00985,1.0,2,6225.540000167339,4,1.0
ANS00986,0.0,3,1443.4426833309149,3,1.0
ANS00987,0.0,3,24957.970007536263,0,1.0
ANS00988,0.0,0,0.0,0,1.0
ANS00989,1.0,2,58730.5839265316,0,1.0
ANS00990,0.0,2,39.759552889631344,0,1.0
ANS00991,0.0,2,104290.58382509425,0,1.0
ANS00992,1.0,1,196923.2952902941,0,1.0
ANS00993,1.0,2,5831.098060183347,2,1.0
ANS00994,0.0,0,79941.0101716351,2,1.0
ANS00995,1.0,3,95693.84923801923,3,1.0
ANS00996,1.0,0,0.0,2,1.0
ANS00997,1.0,0,0.0,0,1.0
ANS00998,1.0,3,0.0,2,1.0
ANS00999,0.0,0,52638.67316222699,0,1.0
ANS01000,0.0,1,0.0,0,1.0
ANS01001,0.0,3,3621.0126033492475,3,1.0
ANS01002,1.0,3,63056.58205909598,0,1.0
ANS01003,1.0,3,2079.763255372755,3,1.0
ANS01004,1.0,0,0.0,0,1.0
ANS01005,1.0,3,2111.454441826031,3,1.0
ANS01006,1.0,0,1637.5085886479624,1,1.0
ANS01007,0.0,2,3096.4807018187657,0,1.0
ANS01008,0.0,1,1254.6203553252828,3,1.0
ANS01009,1.0,2,0.0,3,1.0
ANS01010,1.0,3,86866.8078192613,3,1.0
ANS01011,1.0,1,0.0,1,1.0
ANS01012,1.0,1,953.8075481941709,3,1.0
ANS01013,0.0,2,591.2739652337252,4,1.0
ANS01014,0.0,0,0.0,2,1.0
ANS01015,0.0,1,0.0,3,1.0
ANS01016,1.0,2,0.0,0,1.0
ANS01017,1.0,1,0.0,2,1.0
ANS01018,0.0,3,4108.475336220778,0,1.0
ANS01019,1.0,0,2289.867287165161,2,1.0
ANS01020,0.0,1,0.0,0,1.0
ANS01021,1.0,1,0.0,2,1.0
ANS01022,1.0,1,0.0,2,1.0
ANS01023,1.0,0,0.0,3,1.0
ANS01024,0.0,0,3602.607081540418,0,1.0
ANS01025,0.0,1,5769.11402304496,3,1.0
ANS01026,0.0,1,61291.204004517356,3,1.0
ANS01027,0.0,0,2126.370527817557,2,1.0
ANS01028,1.0,1,0.0,0,1.0
ANS01029,0.0,2,1618.7275222307712,0,1.0
ANS01030,0.0,3,2593.7319088663157,3,1.0
ANS01031,1.0,0,0.0,3,1.0
ANS01032,1.0,3,61083.52313361989,3,1.0
ANS01033,1.0,1,2173.275156008029,1,1.0
ANS01034,1.0,0,1914.4854787808017,0,1.0
ANS01035,1.0,3,0.0,3,1.0
ANS01036,1.0,3,84726.91435302008,0,1.0
ANS01037,1.0,1,0.0,4,1.0
ANS01038,1.0,0,0.0,2,1.0
ANS01039,1.0,3,3852.1679176164416,0,1.0
ANS01040,0.0,0,66889.30555819259,2,1.0
ANS01041,0.0,0,77974.40318498685,2,1.0
ANS01042,0.0,2,0.0,2,1.0
ANS01043,0.0,3,1465.250768960753,0,1.0
ANS01044,0.0,0,3206.3680185366343,2,1.0
ANS01045,0.0,0,0.0,4,1.0
ANS01046,1.0,0,37.21419613746522,2,1.0
ANS01047,1.0,1,0.0,0,1.0
ANS01048,1.0,0,4278.874976916767,2,1.0
ANS01049,1.0,0,805.5171657402315,0,1.0
ANS01050,0.0,3,0.0,4,1.0
ANS01051,1.0,0,6488.939327223199,3,1.0
ANS01052,1.0,0,0.0,0,1.0
ANS01053,1.0,3,61759.55459438768,3,1.0
ANS01054,1.0,3,1632.6724500443886,4,1.0
ANS01055,1.0,3,157879.24702628324,0,1.0
ANS01056,0.0,2,0.0,0,1.0
ANS01057,0.0,2,1858.1753311399207,2,1.0
ANS01058,1.0,0,862.7846171281108,2,1.0
ANS01059,0.0,1,0.0,4,1.0
ANS01060,0.0,2,0.0,4,1.0
ANS01061,0.0,3,0.0,2,1.0
ANS01062,1.0,2,2613.1725148046653,4,1.0
ANS01063,0.0,0,103139.26910208214,4,1.0
ANS01064,0.0,1,0.0,4,1.0
ANS01065,1.0,0,1926.6655294653317,2,1.0
ANS01066,1.0,1,51313.41402597366,3,1.0
ANS01067,0.0,1,2867.9089739019314,0,1.0
ANS01068,1.0,1,3516.6965881454207,3,1.0
ANS01069,1.0,2,1634.4947576644324,0,1.0
ANS01070,1.0,0,0.0,0,1.0
ANS01071,0.0,1,0.0,0,1.0
ANS01072,1.0,2,0.0,0,1.0
ANS01073,0.0,2,0.0,3,1.0
ANS01074,0.0,3,2633.700850298214,2,1.0
ANS01075,0.0,0,0.0,3,1.0
ANS01076,1.0,2,2380.4572581234656,2,1.0
ANS01077,0.0,1,0.0,0,1.0
ANS01078,1.0,0,907.161177569769,2,1.0
ANS01079,1.0,0,44659.95103845381,3,1.0
ANS01080,1.0,2,3087.675587047832,3,1.0
ANS01081,0.0,0,0.0,0,1.0
ANS01082,1.0,3,0.0,2,1.0
ANS01083,0.0,0,0.0,3,1.0
ANS01084,1.0,2,0.0,2,1.0
ANS01085,0.0,0,1352.9332806006837,4,1.0
ANS01086,0.0,2,0.0,2,1.0
ANS01087,1.0,0,0.0,3,1.0
ANS01088,0.0,2,0.0,2,1.0
ANS01089,0.0,0,0.0,0,1.0
ANS01090,0.0,0,1418.3998303743447,0,1.0
ANS01091,0.0,2,0.0,2,1.0
ANS01092,1.0,0,0.0,0,1.0
ANS01093,1.0,0,0.0,3,1.0
ANS01094,0.0,2,2305.172048123174,3,1.0
ANS01095,1.0,0,0.0,3,1.0
ANS01096,0.0,1,0.0,0,1.0
ANS01097,1.0,0,1986.3867861407928,1,1.0
ANS01098,0.0,0,56305.39225583941,0,1.0
ANS01099,1.0,0,197308.1007337597,3,1.0
ANS01100,0.0,2,1423.8512488761396,2,1.0
ANS01101,1.0,2,0.0,0,1.0
ANS01102,1.0,3,3517.52195023291,0,1.0
ANS01103,1.0,0,0.0,2,1.0
ANS01104,1.0,1,3537.0649073889763,0,1.0
ANS01105,1.0,2,0.0,2,1.0
ANS01106,0.0,1,51553.42348098316,3,1.0
ANS01107,0.0,2,4191.134334772311,0,1.0
ANS01108,1.0,2,0.0,3,1.0
ANS01109,1.0,0,0.0,3,1.0
ANS01110,0.0,3,401.63412789384046,2,1.0
ANS01111,0.0,2,2560.5423333326216,3,1.0
ANS01112,1.0,0,608.1895103605774,3,1.0
ANS01113,1.0,1,170662.67153719527,2,1.0
ANS01114,0.0,2,43265.81982876034,3,1.0
ANS01115,0.0,0,0.0,2,1.0
ANS01116,1.0,0,6.978118404561531,0,1.0
ANS01117,1.0,3,0.0,0,1.0
ANS01118,0.0,2,0.0,3,1.0
ANS01119,1.0,3,0.0,0,1.0
ANS01120,1.0,0,76188.81027733236,4,1.0
ANS01121,0.0,3,0.0,4,1.0
ANS01122,0.0,1,0.0,2,1.0
ANS01123,0.0,0,0.0,0,1.0
ANS01124,1.0,1,0.0,2,1.0
ANS01125,1.0,0,0.0,3,1.0
ANS01126,1.0,1,856.1639503648535,3,1.0
ANS01127,0.0,3,0.0,3,1.0
ANS01128,1.0,3,173239.3386529877,2,1.0
ANS01129,1.0,2,0.0,2,1.0
ANS01130,0.0,0,0.0,3,1.0
ANS01131,0.0,0,54376.958711335305,0,1.0
ANS01132,1.0,1,2403.5397966683067,4,1.0
ANS01133,0.0,3,0.0,1,1.0
ANS01134,1.0,0,0.0,2,1.0
ANS01135,0.0,2,0.0,1,1.0
ANS01136,0.0,2,640.5393516537116,0,1.0
ANS01137,0.0,0,0.0,0,1.0
ANS01138,1.0,0,0.0,2,1.0
ANS01139,0.0,0,1228.8223131924115,2,1.0
ANS01140,0.0,1,0.0,4,1.0
ANS01141,0.0,0,0.0,2,1.0
ANS01142,0.0,0,0.0,0,1.0
ANS01143,0.0,3,0.0,0,1.0
ANS01144,0.0,0,0.0,1,1.0
ANS01145,0.0,0,0.0,3,1.0
ANS01146,0.0,1,152341.93182846808,3,1.0
ANS01147,0.0,0,55104.80300618065,3,1.0
ANS01148,1.0,3,0.0,3,1.0
ANS01149,0.0,0,0.0,2,1.0
ANS01150,0.0,3,4716.197111515162,0,1.0
ANS01151,0.0,2,0.0,0,1.0
ANS01152,0.0,0,0.0,3,1.0
ANS01153,0.0,2,37373.84937705996,3,1.0
ANS01154,1.0,3,1941.4333268295363,3,1.0
ANS01155,0.0,3,0.0,3,1.0
ANS01156,1.0,0,0.0,2,1.0
ANS01157,1.0,0,83565.09017945518,0,1.0
ANS01158,1.0,0,405.3033732352275,0,1.0
ANS01159,1.0,1,7279.687514681362,4,1.0
