,0
2998,0
2999,3
3000,0
3001,2
3002,3
3003,3
3004,2
3005,3
3006,1
3007,0
3008,2
3009,2
3010,1
3011,0
3012,0
3013,0
3014,3
3015,2
3016,2
3017,0
3018,0
3019,0
3020,0
3021,1
3022,1
3023,0
3024,0
3025,0
3026,2
3027,0
3028,3
3029,1
3030,0
3031,3
3032,2
3033,2
3034,1
3035,2
3036,0
3037,0
3038,2
3039,2
3040,1
3041,1
3042,1
3043,3
3044,2
3045,3
3046,2
3047,2
3048,1
3049,0
3050,2
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,1
3059,3
3060,3
3061,2
3062,2
3063,1
3064,2
3065,0
3066,0
3067,1
3068,1
3069,1
3070,0
3071,2
3072,0
3073,0
3074,3
3075,0
3076,1
3077,1
3078,2
3079,2
3080,1
3081,2
3082,2
3083,3
3084,2
3085,0
3086,1
3087,2
3088,2
3089,1
3090,2
3091,0
3092,3
3093,2
3094,0
3095,0
3096,3
3097,0
3098,2
3099,0
3100,1
3101,1
3102,0
3103,0
3104,1
3105,2
3106,0
3107,0
3108,0
3109,0
3110,0
3111,0
3112,3
3113,0
3114,0
3115,1
3116,1
3117,0
3118,2
3119,2
3120,2
3121,0
3122,0
3123,0
3124,3
3125,0
3126,0
3127,0
3128,1
3129,0
3130,1
3131,2
3132,3
3133,1
3134,0
3135,0
3136,1
3137,0
3138,2
3139,1
3140,0
3141,0
3142,1
3143,0
3144,3
3145,3
3146,1
3147,2
3148,0
3149,0
3150,3
3151,0
3152,3
3153,0
3154,2
3155,3
3156,2
3157,0
3158,3
3159,3
3160,1
3161,0
3162,0
3163,0
3164,2
3165,3
3166,0
3167,3
3168,0
3169,2
3170,0
3171,3
3172,0
3173,0
3174,0
3175,0
3176,3
3177,0
3178,1
3179,1
3180,1
3181,0
3182,1
3183,0
3184,2
3185,1
3186,0
3187,1
3188,1
3189,1
3190,1
3191,2
3192,0
3193,1
3194,0
3195,1
3196,0
3197,1
3198,3
3199,1
3200,2
3201,0
3202,0
3203,2
3204,1
3205,2
3206,0
3207,2
3208,1
3209,2
3210,3
3211,1
3212,1
3213,1
3214,3
3215,0
3216,1
3217,3
3218,0
3219,0
3220,2
3221,0
3222,3
3223,0
3224,0
3225,3
3226,2
3227,1
3228,0
3229,1
3230,1
3231,0
3232,0
3233,1
3234,3
3235,0
3236,3
3237,0
3238,2
3239,0
3240,1
3241,1
3242,3
3243,0
3244,0
3245,2
3246,2
3247,2
3248,1
3249,3
3250,1
3251,1
3252,1
3253,1
3254,0
3255,0
3256,2
3257,3
3258,1
3259,2
3260,1
3261,0
3262,3
3263,0
3264,0
3265,1
3266,0
3267,1
3268,0
3269,2
3270,0
3271,0
3272,2
3273,1
3274,0
3275,2
3276,1
3277,0
3278,0
3279,0
3280,0
3281,2
3282,0
3283,0
3284,0
3285,1
3286,2
3287,0
3288,3
3289,0
3290,2
3291,0
3292,3
3293,0
3294,2
3295,0
3296,3
3297,0
3298,0
3299,0
3300,1
3301,2
3302,2
3303,1
3304,1
3305,2
3306,0
3307,0
3308,2
3309,0
3310,0
3311,3
3312,0
3313,2
3314,0
3315,0
3316,0
3317,3
3318,0
3319,0
3320,2
3321,3
3322,3
3323,1
3324,1
3325,2
3326,2
3327,2
3328,0
3329,0
3330,1
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,2
3338,3
3339,2
3340,0
3341,2
3342,0
3343,0
3344,2
3345,0
3346,0
3347,2
3348,0
3349,3
3350,1
3351,2
3352,1
3353,0
3354,0
3355,1
3356,2
3357,1
3358,2
3359,2
3360,2
3361,2
3362,1
3363,0
3364,3
3365,1
3366,1
3367,1
3368,1
3369,3
3370,2
3371,0
3372,2
3373,0
3374,1
3375,0
3376,2
3377,0
3378,1
3379,1
3380,2
3381,0
3382,3
3383,0
3384,3
3385,1
3386,0
3387,0
3388,3
3389,0
3390,3
3391,0
3392,3
3393,2
3394,2
3395,3
3396,1
3397,0
3398,1
3399,0
3400,0
3401,2
3402,3
3403,2
3404,1
3405,0
3406,1
3407,3
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,1
3415,1
3416,3
3417,0
3418,0
3419,0
3420,2
3421,1
3422,3
3423,0
3424,2
3425,1
3426,0
3427,1
3428,2
3429,3
3430,2
3431,2
3432,0
3433,3
3434,0
3435,0
3436,2
3437,0
3438,2
3439,3
3440,2
3441,0
3442,3
3443,3
3444,2
3445,0
3446,0
3447,0
3448,1
3449,0
3450,2
3451,0
3452,1
3453,2
3454,0
3455,1
3456,1
3457,0
3458,1
3459,1
3460,1
3461,0
3462,0
3463,1
3464,0
3465,2
3466,0
3467,0
3468,0
3469,2
3470,2
3471,1
3472,3
3473,0
3474,1
3475,1
3476,0
3477,3
3478,1
3479,1
3480,1
3481,1
3482,0
3483,1
3484,0
3485,0
3486,1
3487,0
3488,1
3489,0
3490,2
3491,2
3492,0
3493,0
3494,2
3495,3
3496,3
3497,0
3498,0
3499,0
3500,2
3501,2
3502,2
3503,0
3504,0
3505,1
3506,1
3507,3
3508,3
3509,0
3510,0
3511,0
3512,3
3513,0
3514,0
3515,0
3516,0
3517,3
3518,1
3519,1
3520,0
3521,1
3522,1
3523,2
3524,0
3525,0
3526,0
3527,0
3528,0
3529,3
3530,0
3531,3
3532,0
3533,0
3534,0
3535,3
3536,3
3537,0
3538,2
3539,0
3540,1
3541,0
3542,0
3543,1
3544,0
3545,1
3546,0
3547,0
3548,1
3549,2
3550,3
3551,2
3552,3
3553,2
3554,2
3555,0
3556,0
3557,2
3558,2
3559,3
3560,3
3561,0
3562,0
3563,0
3564,1
3565,1
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,2
3575,1
3576,0
3577,2
3578,0
3579,0
3580,0
3581,0
3582,1
3583,0
3584,1
3585,0
3586,0
3587,2
3588,0
3589,0
3590,2
3591,1
3592,1
3593,3
3594,0
3595,1
3596,3
3597,1
3598,3
3599,0
3600,3
3601,0
3602,2
3603,0
3604,1
3605,0
3606,3
3607,1
3608,0
3609,0
3610,2
3611,0
3612,2
3613,1
3614,0
3615,2
3616,0
3617,3
3618,2
3619,1
3620,1
3621,0
3622,0
3623,1
3624,0
3625,3
3626,3
3627,3
3628,3
3629,2
3630,0
3631,2
3632,3
3633,3
3634,3
3635,2
3636,1
3637,3
3638,1
3639,0
3640,0
3641,3
3642,0
3643,0
3644,3
3645,0
3646,1
3647,0
3648,3
3649,3
3650,0
3651,3
3652,1
3653,0
3654,0
3655,2
3656,2
3657,1
3658,0
3659,2
3660,3
3661,0
3662,2
3663,0
3664,3
3665,1
3666,0
3667,0
3668,0
3669,1
3670,0
3671,0
3672,0
3673,1
3674,2
3675,3
3676,0
3677,3
3678,3
3679,0
3680,1
3681,0
3682,2
3683,2
3684,1
3685,3
3686,0
3687,0
3688,1
3689,0
3690,3
3691,0
3692,1
3693,0
3694,3
3695,2
3696,0
3697,3
3698,2
3699,1
3700,0
3701,0
3702,1
3703,1
3704,2
3705,1
3706,0
3707,0
3708,1
3709,2
3710,1
3711,0
3712,0
3713,3
3714,1
3715,0
3716,0
3717,1
3718,1
3719,1
3720,0
3721,0
3722,1
3723,0
3724,2
3725,2
3726,0
3727,0
3728,2
3729,2
3730,2
3731,1
3732,1
3733,3
3734,1
3735,1
3736,0
3737,0
3738,0
3739,0
3740,1
3741,0
3742,2
3743,1
3744,1
3745,0
3746,3
3747,0
3748,1
3749,0
3750,3
3751,2
3752,3
3753,0
3754,1
3755,0
3756,0
3757,2
3758,0
3759,2
3760,1
3761,2
3762,2
3763,2
3764,1
3765,0
3766,0
3767,1
3768,0
3769,2
3770,0
3771,0
3772,3
3773,1
3774,0
3775,2
3776,2
3777,1
3778,0
3779,1
3780,2
3781,3
3782,2
3783,1
3784,2
3785,3
3786,2
3787,0
3788,3
3789,2
3790,1
3791,1
3792,2
3793,0
3794,0
3795,0
3796,1
3797,1
3798,0
3799,0
3800,0
3801,0
3802,2
3803,1
3804,3
3805,0
3806,3
3807,0
3808,0
3809,2
3810,0
3811,2
3812,0
3813,3
3814,0
3815,2
3816,0
3817,1
3818,0
3819,1
3820,0
3821,3
3822,1
3823,3
3824,2
3825,3
3826,3
3827,2
3828,3
3829,2
3830,0
3831,3
3832,1
3833,3
3834,0
3835,2
3836,0
3837,0
3838,1
3839,0
3840,3
3841,0
3842,0
3843,3
3844,0
3845,1
3846,2
3847,1
3848,2
3849,0
3850,1
3851,2
3852,0
3853,1
3854,2
3855,3
3856,0
3857,2
3858,3
3859,3
3860,0
3861,0
3862,3
3863,0
3864,2
3865,2
3866,0
3867,1
3868,2
3869,3
3870,1
3871,0
3872,0
3873,0
3874,2
3875,0
3876,3
3877,3
3878,1
3879,3
3880,3
3881,1
3882,3
3883,0
3884,2
3885,0
3886,3
3887,1
3888,2
3889,3
3890,1
3891,2
3892,1
3893,0
3894,3
3895,3
3896,2
3897,1
3898,2
3899,0
3900,3
3901,2
3902,0
3903,1
3904,0
3905,1
3906,0
3907,3
3908,2
3909,1
3910,1
3911,0
3912,1
3913,1
3914,0
3915,0
3916,2
3917,3
3918,3
3919,1
3920,0
3921,0
3922,1
3923,1
3924,0
3925,1
3926,2
3927,0
3928,2
3929,0
3930,2
3931,1
3932,0
3933,0
3934,0
3935,0
3936,2
3937,1
3938,0
3939,2
3940,0
3941,1
3942,0
3943,1
3944,2
3945,0
3946,1
3947,1
3948,0
3949,1
3950,1
3951,2
3952,1
3953,2
3954,3
3955,2
3956,2
3957,2
3958,1
3959,2
3960,0
3961,2
3962,3
3963,0
3964,2
3965,1
3966,0
3967,2
3968,0
3969,0
3970,2
3971,0
3972,1
3973,2
3974,0
3975,3
3976,3
3977,2
3978,3
3979,0
3980,3
3981,0
3982,0
3983,2
3984,1
3985,1
3986,1
3987,2
3988,0
3989,2
3990,2
3991,0
3992,3
3993,3
3994,2
3995,1
3996,2
3997,0
3998,0
3999,1
4000,1
4001,1
4002,3
4003,3
4004,1
4005,0
4006,0
4007,3
4008,2
4009,1
4010,1
4011,0
4012,0
4013,2
4014,3
4015,3
4016,2
4017,0
4018,1
4019,1
4020,2
4021,2
4022,0
4023,0
4024,0
4025,1
4026,2
4027,1
4028,0
4029,3
4030,0
4031,0
4032,2
4033,2
4034,2
4035,0
4036,0
4037,0
4038,0
4039,0
4040,1
4041,0
4042,0
4043,3
4044,1
4045,0
4046,1
4047,0
4048,0
4049,1
4050,2
4051,3
4052,3
4053,3
4054,0
4055,0
4056,1
4057,0
4058,3
4059,2
4060,0
4061,3
4062,1
4063,1
4064,2
4065,0
4066,2
4067,2
4068,1
4069,2
4070,0
4071,2
4072,0
4073,1
4074,3
4075,0
4076,2
4077,0
4078,1
4079,1
4080,0
4081,3
4082,0
4083,0
4084,0
4085,0
4086,3
4087,2
4088,2
4089,2
4090,0
4091,0
4092,3
4093,1
4094,3
4095,3
4096,0
4097,0
4098,3
4099,0
4100,0
4101,0
4102,2
4103,1
4104,0
4105,0
4106,0
4107,0
4108,1
4109,1
4110,0
4111,2
4112,2
4113,0
4114,3
4115,2
4116,2
4117,0
4118,2
4119,1
4120,3
4121,0
4122,3
4123,0
4124,3
4125,3
4126,0
4127,1
4128,0
4129,0
4130,0
4131,2
4132,0
4133,0
4134,3
4135,2
4136,3
4137,1
4138,1
4139,1
4140,0
4141,3
4142,2
4143,0
4144,1
4145,0
4146,0
4147,2
4148,1
4149,0
4150,1
4151,2
4152,1
4153,3
4154,0
4155,0
4156,1
4157,0
4158,0
4159,0
4160,0
4161,0
4162,2
4163,0
4164,0
4165,0
4166,3
4167,3
4168,1
4169,0
4170,2
4171,1
4172,1
4173,1
4174,1
4175,0
4176,0
4177,2
4178,1
4179,0
4180,0
4181,0
4182,3
4183,0
4184,2
4185,0
4186,2
4187,3
4188,0
4189,2
4190,1
4191,1
4192,1
4193,3
4194,3
4195,2
4196,0
4197,1
4198,3
4199,2
4200,1
4201,0
4202,3
4203,2
4204,0
4205,0
4206,3
4207,3
4208,2
4209,0
4210,1
4211,2
4212,0
4213,3
4214,1
4215,2
4216,1
4217,2
4218,0
4219,2
4220,3
4221,0
4222,0
4223,0
4224,1
4225,0
4226,2
4227,1
4228,1
4229,0
4230,0
4231,0
4232,1
4233,0
4234,0
4235,0
4236,0
4237,0
4238,0
4239,2
4240,0
4241,2
4242,0
4243,0
4244,0
4245,1
4246,1
4247,3
4248,1
4249,0
4250,0
4251,3
4252,2
4253,2
4254,1
4255,3
4256,0
4257,0
4258,2
4259,0
4260,3
4261,0
4262,1
4263,2
4264,3
4265,3
4266,3
4267,0
4268,2
4269,0
4270,3
4271,1
4272,0
4273,0
4274,2
4275,0
4276,2
4277,1
4278,0
4279,0
4280,2
4281,1
4282,3
4283,0
4284,1
4285,1
4286,1
4287,0
4288,3
4289,3
4290,3
4291,0
4292,0
4293,0
4294,3
4295,3
4296,0
4297,0
4298,3
4299,0
4300,1
4301,0
4302,0
4303,0
4304,0
4305,1
4306,0
4307,0
4308,0
4309,0
4310,1
4311,0
4312,0
4313,2
4314,1
4315,0
4316,1
4317,3
4318,0
4319,2
4320,0
4321,0
4322,0
4323,0
4324,3
4325,0
4326,0
4327,1
4328,0
4329,0
4330,0
4331,0
4332,3
4333,0
4334,1
4335,3
4336,0
4337,0
4338,0
4339,2
4340,0
4341,2
4342,1
4343,3
4344,1
4345,2
4346,2
4347,2
4348,0
4349,0
4350,0
4351,3
4352,3
4353,2
4354,0
4355,0
4356,2
4357,3
4358,0
4359,0
4360,0
4361,0
4362,0
4363,3
4364,3
4365,0
4366,0
4367,1
4368,0
4369,0
4370,3
4371,2
4372,3
4373,0
4374,0
4375,1
4376,0
4377,0
4378,0
4379,0
4380,3
4381,0
4382,0
4383,0
4384,1
4385,2
4386,0
4387,1
4388,2
4389,1
4390,0
4391,2
4392,3
4393,0
4394,2
4395,1
4396,0
4397,2
4398,1
4399,0
4400,1
4401,3
4402,2
4403,3
4404,0
4405,1
4406,0
4407,3
4408,0
4409,0
4410,1
4411,2
4412,3
4413,0
4414,1
4415,0
4416,0
4417,1
4418,0
4419,0
4420,1
4421,0
4422,2
4423,1
4424,0
4425,0
4426,0
4427,0
4428,2
4429,3
4430,3
4431,0
4432,0
4433,2
4434,1
4435,1
4436,0
4437,2
4438,0
4439,0
4440,0
4441,0
4442,1
4443,3
4444,1
4445,0
4446,1
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,1
4455,0
4456,1
4457,2
4458,3
4459,1
4460,2
4461,2
4462,3
4463,1
4464,0
4465,2
4466,1
4467,1
4468,3
4469,0
4470,0
4471,1
4472,1
4473,3
4474,0
4475,1
4476,3
4477,3
4478,3
4479,1
4480,1
4481,3
4482,0
4483,0
4484,3
4485,1
4486,3
4487,2
4488,0
4489,1
4490,0
4491,2
4492,1
4493,0
4494,0
4495,3
4496,0
4497,1
4498,0
4499,1
4500,0
4501,0
4502,2
4503,0
4504,2
4505,1
4506,1
4507,1
4508,0
4509,1
4510,0
4511,1
4512,3
4513,3
4514,3
4515,0
4516,0
4517,1
4518,0
4519,0
4520,3
4521,0
4522,1
4523,0
4524,0
4525,3
4526,0
4527,2
4528,3
4529,0
4530,2
4531,1
4532,0
4533,2
4534,0
4535,1
4536,0
4537,2
4538,3
4539,0
4540,2
4541,1
4542,3
4543,0
4544,0
4545,3
4546,0
4547,3
4548,2
4549,3
4550,1
4551,3
4552,0
4553,0
4554,1
4555,0
4556,1
4557,0
4558,1
4559,1
4560,0
4561,1
4562,1
4563,3
4564,0
4565,2
4566,3
4567,2
4568,1
4569,0
4570,3
4571,1
4572,0
4573,0
4574,0
4575,1
4576,0
4577,2
4578,0
4579,0
4580,0
4581,0
4582,0
4583,0
4584,2
4585,0
4586,2
4587,0
4588,2
4589,0
4590,2
4591,0
4592,2
4593,1
4594,1
4595,3
4596,2
4597,0
4598,2
4599,3
4600,0
4601,2
4602,0
4603,2
4604,0
4605,1
4606,2
4607,1
4608,0
4609,2
4610,1
4611,1
4612,2
4613,1
4614,1
4615,0
4616,1
4617,2
4618,3
4619,0
4620,0
4621,0
4622,1
4623,2
4624,0
4625,3
4626,2
4627,1
4628,3
4629,3
4630,1
4631,2
4632,1
4633,1
4634,1
4635,1
4636,3
4637,2
4638,0
4639,0
4640,0
4641,0
4642,2
4643,3
4644,3
4645,1
4646,0
4647,3
4648,2
4649,3
4650,1
4651,1
4652,1
4653,3
4654,1
4655,0
4656,3
4657,0
4658,2
4659,1
4660,2
4661,0
4662,3
4663,0
4664,2
4665,1
4666,0
4667,1
4668,1
4669,3
4670,0
4671,3
4672,2
4673,0
4674,2
4675,0
4676,1
4677,1
4678,1
4679,0
4680,1
4681,0
4682,0
4683,3
4684,1
4685,1
4686,0
4687,3
4688,0
4689,1
4690,0
4691,1
4692,2
4693,2
4694,2
4695,2
4696,2
4697,1
4698,0
4699,3
4700,0
4701,2
4702,1
4703,0
4704,1
4705,0
4706,0
4707,0
4708,0
4709,2
4710,3
4711,2
4712,0
4713,0
4714,2
4715,0
4716,0
4717,0
4718,0
4719,0
4720,3
4721,2
4722,3
4723,0
4724,1
4725,0
4726,0
4727,0
4728,1
4729,0
4730,0
4731,1
4732,0
4733,1
4734,2
4735,0
4736,0
4737,1
4738,0
4739,1
4740,1
4741,0
4742,1
4743,0
4744,0
4745,0
4746,1
4747,2
4748,2
4749,2
4750,1
4751,1
4752,2
4753,2
4754,3
4755,3
4756,3
4757,3
4758,0
4759,0
4760,1
4761,0
4762,0
4763,0
4764,0
4765,0
4766,2
4767,3
4768,0
4769,0
4770,1
4771,0
4772,0
4773,0
4774,3
4775,0
4776,1
4777,0
4778,1
4779,1
4780,0
4781,2
4782,3
4783,1
4784,0
4785,2
4786,0
4787,2
4788,2
4789,0
4790,1
4791,2
4792,1
4793,0
4794,2
4795,1
4796,1
4797,0
4798,1
4799,0
4800,3
4801,3
4802,1
4803,0
4804,0
4805,0
4806,0
4807,0
4808,0
4809,0
4810,0
4811,2
4812,0
4813,0
4814,3
4815,3
4816,0
4817,2
4818,2
4819,1
4820,0
4821,0
4822,2
4823,2
4824,2
4825,2
4826,1
4827,0
4828,1
4829,2
4830,0
4831,2
4832,3
4833,0
4834,3
4835,0
4836,0
4837,0
4838,2
4839,0
4840,0
4841,1
4842,0
4843,2
4844,0
4845,1
4846,0
4847,0
4848,2
4849,2
4850,0
4851,1
4852,0
4853,0
4854,0
4855,0
4856,0
4857,2
4858,1
4859,0
4860,0
4861,0
4862,0
4863,1
4864,3
4865,1
4866,0
4867,0
4868,0
4869,2
4870,0
4871,0
4872,2
4873,1
4874,2
4875,0
4876,0
4877,0
4878,0
4879,1
4880,2
4881,1
4882,2
4883,0
4884,2
4885,0
4886,1
4887,3
4888,2
4889,0
4890,2
4891,0
4892,1
4893,2
4894,1
4895,0
4896,0
4897,2
4898,3
4899,0
4900,3
4901,2
4902,0
4903,3
4904,1
4905,0
4906,1
4907,0
4908,3
4909,1
4910,2
4911,0
4912,1
4913,2
4914,0
4915,0
4916,1
4917,0
4918,3
4919,0
4920,0
4921,3
4922,1
4923,2
4924,2
4925,0
4926,0
4927,1
4928,0
4929,1
4930,0
4931,1
4932,2
4933,0
4934,1
4935,0
4936,1
4937,2
4938,2
4939,0
4940,3
4941,1
4942,3
4943,0
4944,1
4945,3
4946,3
4947,0
4948,1
4949,0
4950,2
4951,0
4952,1
4953,0
4954,0
4955,1
4956,1
4957,0
4958,3
4959,0
4960,1
4961,0
4962,0
4963,1
4964,2
4965,0
4966,0
4967,0
4968,1
4969,0
4970,0
4971,3
4972,1
4973,0
4974,1
4975,3
4976,0
4977,2
4978,3
4979,0
4980,2
4981,2
4982,1
4983,2
4984,1
4985,2
4986,1
4987,2
4988,0
4989,0
4990,1
4991,2
4992,2
4993,3
4994,2
4995,0
4996,0
4997,0
4998,0
4999,1
5000,1
5001,0
5002,0
5003,0
5004,2
5005,1
5006,0
5007,0
5008,2
5009,0
5010,2
5011,0
5012,2
5013,0
5014,0
5015,2
5016,0
5017,0
5018,1
5019,2
5020,0
5021,0
5022,3
5023,3
5024,0
5025,0
5026,2
5027,0
5028,0
5029,2
5030,0
5031,0
5032,0
5033,2
5034,3
5035,0
5036,0
5037,1
5038,0
5039,2
5040,2
5041,0
5042,1
5043,0
5044,2
5045,0
5046,0
5047,2
5048,0
5049,1
5050,3
5051,0
5052,1
5053,3
5054,0
5055,0
5056,3
5057,0
5058,1
5059,1
5060,3
5061,3
5062,2
5063,0
5064,2
5065,1
5066,3
5067,2
5068,3
5069,0
5070,0
5071,1
5072,0
5073,1
5074,0
5075,0
5076,0
5077,0
5078,1
5079,2
5080,1
5081,1
5082,2
5083,2
5084,1
5085,1
5086,0
5087,0
5088,2
5089,2
5090,1
5091,3
5092,0
5093,1
5094,0
5095,3
5096,3
5097,0
5098,1
5099,1
5100,3
5101,3
5102,1
5103,0
5104,1
5105,1
5106,0
5107,0
5108,0
5109,2
5110,1
5111,0
5112,2
5113,0
5114,1
5115,0
5116,0
5117,3
5118,2
5119,0
5120,1
5121,0
5122,3
5123,0
5124,3
5125,1
5126,3
5127,3
5128,2
5129,1
5130,0
5131,0
5132,1
5133,0
5134,0
5135,0
5136,0
5137,1
5138,2
5139,0
5140,2
5141,3
5142,1
5143,0
5144,2
5145,0
5146,2
5147,1
5148,1
5149,2
5150,2
5151,0
5152,0
5153,1
5154,3
5155,2
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,1
5164,0
5165,1
5166,1
5167,2
5168,1
5169,2
5170,2
5171,2
5172,3
5173,0
5174,1
5175,1
5176,3
5177,0
5178,0
5179,2
5180,0
5181,3
5182,0
5183,0
5184,1
5185,1
5186,3
5187,0
5188,3
5189,2
5190,1
5191,1
5192,1
5193,1
5194,0
5195,3
5196,2
5197,3
5198,2
5199,0
5200,1
5201,1
5202,0
5203,1
5204,2
5205,3
5206,0
5207,1
5208,1
5209,1
5210,0
5211,2
5212,0
5213,0
5214,3
5215,3
5216,3
5217,3
5218,0
5219,0
5220,3
5221,0
5222,2
5223,0
5224,1
5225,0
5226,2
5227,3
5228,1
5229,0
5230,3
5231,1
5232,2
5233,1
5234,0
5235,1
5236,1
5237,2
5238,1
5239,1
5240,0
5241,1
5242,1
5243,0
5244,3
5245,2
5246,0
5247,2
5248,0
5249,0
5250,3
5251,3
5252,0
5253,0
5254,3
5255,3
5256,0
5257,0
5258,0
5259,2
5260,0
5261,1
5262,2
5263,1
5264,0
5265,0
5266,3
5267,2
5268,0
5269,2
5270,0
5271,0
5272,1
5273,3
5274,2
5275,3
5276,0
5277,0
5278,3
5279,0
5280,1
5281,3
5282,3
5283,2
5284,0
5285,0
5286,0
5287,2
5288,1
5289,2
5290,0
5291,3
5292,2
5293,2
5294,0
5295,0
5296,0
5297,1
5298,2
5299,1
5300,0
5301,2
5302,2
5303,1
5304,1
5305,0
5306,1
5307,0
5308,1
5309,0
5310,0
5311,2
5312,2
5313,2
5314,1
5315,3
5316,1
5317,0
5318,1
5319,1
5320,0
5321,0
5322,3
5323,2
5324,1
5325,0
5326,0
5327,1
5328,0
5329,0
5330,2
5331,0
5332,0
5333,1
5334,0
5335,3
5336,0
5337,0
5338,3
5339,1
5340,0
5341,0
5342,2
5343,0
5344,0
5345,1
5346,0
5347,1
5348,3
5349,3
5350,0
5351,0
5352,3
5353,3
5354,0
5355,2
5356,1
5357,1
5358,1
5359,3
5360,2
5361,2
5362,2
5363,2
5364,3
5365,1
5366,1
5367,0
5368,2
5369,0
5370,0
5371,1
5372,1
5373,3
5374,3
5375,2
5376,0
5377,1
5378,0
5379,1
5380,2
5381,0
5382,0
5383,0
5384,2
5385,0
5386,3
5387,3
5388,0
5389,1
5390,0
5391,2
5392,0
5393,1
5394,2
5395,1
5396,1
5397,0
5398,2
5399,3
5400,0
5401,1
5402,0
5403,2
5404,0
5405,3
5406,2
5407,0
5408,0
5409,0
5410,3
5411,0
5412,1
5413,1
5414,0
5415,0
5416,3
5417,0
5418,1
5419,0
5420,0
5421,0
5422,2
5423,0
5424,3
5425,0
5426,1
5427,1
5428,2
5429,0
5430,0
5431,2
5432,0
5433,1
5434,1
5435,0
5436,0
5437,1
5438,1
5439,1
5440,2
5441,0
5442,2
5443,1
5444,2
5445,0
5446,0
5447,1
5448,0
5449,2
5450,2
5451,1
5452,2
5453,3
5454,0
5455,0
5456,0
5457,0
5458,2
5459,0
5460,3
5461,1
5462,0
5463,2
5464,0
5465,0
5466,1
5467,0
5468,1
5469,0
5470,3
5471,0
5472,2
5473,2
5474,0
5475,1
5476,0
5477,0
5478,1
5479,0
5480,1
5481,2
5482,0
5483,0
5484,3
5485,3
5486,0
5487,3
5488,2
5489,0
5490,1
5491,0
5492,0
5493,1
5494,1
5495,2
5496,3
5497,1
5498,2
5499,2
5500,2
5501,3
5502,1
5503,0
5504,0
5505,3
5506,0
5507,2
5508,1
5509,2
5510,2
5511,1
5512,0
5513,0
5514,2
5515,3
5516,1
5517,0
5518,0
5519,2
5520,3
5521,0
5522,0
5523,3
5524,0
5525,1
5526,3
5527,0
5528,2
5529,2
5530,1
5531,3
5532,3
5533,3
5534,0
5535,1
5536,2
5537,2
5538,3
5539,0
5540,0
5541,1
5542,0
5543,0
5544,0
5545,1
5546,0
5547,1
5548,0
5549,2
5550,2
5551,3
5552,0
5553,0
5554,0
5555,1
5556,2
5557,0
5558,0
5559,2
5560,2
5561,0
5562,0
5563,1
5564,3
5565,0
5566,2
5567,3
5568,0
5569,3
5570,1
5571,0
5572,0
5573,1
5574,1
5575,0
5576,0
5577,1
5578,1
5579,1
5580,0
5581,3
5582,1
5583,2
5584,2
5585,2
5586,2
5587,2
5588,1
5589,0
5590,0
5591,0
5592,0
5593,1
5594,2
5595,0
5596,0
5597,0
5598,2
5599,2
5600,1
5601,2
5602,1
5603,2
5604,0
5605,2
5606,2
5607,0
5608,0
5609,1
5610,1
5611,0
5612,2
5613,2
5614,2
5615,0
5616,0
5617,0
5618,1
5619,0
5620,0
5621,3
5622,2
5623,2
5624,1
5625,0
5626,2
5627,0
5628,2
5629,0
5630,1
5631,0
5632,0
5633,2
5634,1
5635,2
5636,0
5637,3
5638,3
5639,0
5640,3
5641,0
5642,0
5643,0
5644,0
5645,3
5646,0
5647,0
5648,2
5649,1
5650,1
5651,0
5652,1
5653,0
5654,1
5655,0
5656,3
5657,0
5658,1
5659,0
5660,0
5661,0
5662,1
5663,2
5664,3
5665,3
5666,2
5667,2
5668,2
5669,0
5670,0
5671,1
5672,0
5673,2
5674,0
5675,0
5676,2
5677,1
5678,1
5679,1
5680,0
5681,1
5682,2
5683,0
5684,2
5685,2
5686,3
5687,1
5688,0
5689,3
5690,0
5691,1
5692,1
5693,0
5694,3
5695,3
5696,1
5697,1
5698,3
5699,1
5700,0
5701,1
5702,0
5703,1
5704,0
5705,3
5706,0
5707,1
5708,3
5709,2
5710,1
5711,1
5712,0
5713,1
5714,3
5715,2
5716,1
5717,2
5718,0
5719,3
5720,3
5721,1
5722,0
5723,0
5724,2
5725,2
5726,2
5727,1
5728,0
5729,3
5730,2
5731,1
5732,1
5733,0
5734,0
5735,0
5736,2
5737,2
5738,0
5739,0
5740,0
5741,1
5742,1
5743,0
5744,0
5745,3
5746,1
5747,2
5748,1
5749,1
5750,1
5751,0
5752,0
5753,1
5754,1
5755,1
5756,0
5757,0
5758,0
5759,2
5760,1
5761,0
5762,0
5763,0
5764,0
5765,2
5766,2
5767,2
5768,0
5769,1
5770,0
5771,2
5772,3
5773,2
5774,0
5775,2
5776,2
5777,2
5778,0
5779,1
5780,1
5781,2
5782,2
5783,1
5784,2
5785,0
5786,1
5787,0
5788,1
5789,3
5790,2
5791,2
5792,0
5793,2
5794,0
5795,3
5796,0
